,w0,w1,error
467,-0.05313745458199204,-0.565065065065065,4.4628011642297
468,-0.05429698629375235,-0.5630630630630631,4.45246204772339
469,-0.05180180742520846,-0.561061061061061,4.442282911860191
470,-0.05320439351580619,-0.5590590590590591,4.432282717583709
471,-0.05055341015324122,-0.5570570570570571,4.422590110040402
472,-0.05586492575813451,-0.555055055055055,4.413038889270132
473,-0.05350794914795687,-0.5530530530530531,4.403511863274872
474,-0.05289526034226788,-0.551051051051051,4.394303452675262
475,-0.05397948313035528,-0.549049049049049,4.3853094984658005
476,-0.05318646012746142,-0.5470470470470471,4.37647770444554
477,-0.052455374322507575,-0.545045045045045,4.367858759044276
478,-0.0533333806130758,-0.5430430430430431,4.359427906872329
479,-0.0546075432175579,-0.541041041041041,4.351233755496552
480,-0.05207714104727601,-0.539039039039039,4.343162717922654
481,-0.05281098559585984,-0.5370370370370371,4.335303078129142
482,-0.05192522894236129,-0.535035035035035,4.32766676338136
483,-0.05282135119263898,-0.5330330330330331,4.320189971781902
484,-0.051943755348151655,-0.531031031031031,4.3129407129324555
485,-0.0527526517449417,-0.529029029029029,4.305852562460205
486,-0.05296212156025981,-0.5270270270270271,4.298973600516952
487,-0.051944226720952,-0.525025025025025,4.292306116749074
488,-0.05293397848710635,-0.5230230230230231,4.285798663928207
489,-0.05567443136416084,-0.521021021021021,4.2796187246828
490,-0.05332268734268264,-0.519019019019019,4.273400888683994
491,-0.05473163066909126,-0.5170170170170171,4.267539315603842
492,-0.05443060462808513,-0.515015015015015,4.261808479751883
493,-0.05339223528019588,-0.513013013013013,4.256255739481085
494,-0.05325431395353997,-0.511011011011011,4.250926472843239
495,-0.05452209349089099,-0.509009009009009,4.245829734762554
496,-0.05359665060903418,-0.507007007007007,4.240857436619487
497,-0.05286387642523449,-0.505005005005005,4.236105093667485
498,-0.05177970450943126,-0.503003003003003,4.231575174584633
499,-0.051635790331900244,-0.501001001001001,4.227222328737169
500,-0.05115342377935472,-0.4989989989989989,4.223081818750156
501,-0.05317115855340382,-0.49699699699699695,4.219058487796322
502,-0.053479874535247385,-0.494994994994995,4.215284740771939
503,-0.05390243241773751,-0.49299299299299304,4.211711035254565
504,-0.05316314955854118,-0.4909909909909911,4.208308149142002
505,-0.054555782068337555,-0.4889889889889889,4.205151887283776
506,-0.05323817731962466,-0.48698698698698695,4.202110887234658
507,-0.053185387823873276,-0.484984984984985,4.199302291253653
508,-0.0526816739696514,-0.48298298298298303,4.196688530327622
509,-0.054996612589536475,-0.4809809809809811,4.194332193531395
510,-0.051463113090994606,-0.4789789789789789,4.1920762765999875
511,-0.054717847651027496,-0.47697697697697694,4.1900556621666825
512,-0.052829460789794336,-0.474974974974975,4.1881680779292605
513,-0.05279163823726818,-0.472972972972973,4.186522940288471
514,-0.05401923804552511,-0.47097097097097107,4.185088442954578
515,-0.05285003535146049,-0.4689689689689689,4.183813420574744
516,-0.05242684432820233,-0.46696696696696693,4.182754033813335
517,-0.051874187843563346,-0.464964964964965,4.181898467618134
518,-0.052537450081092674,-0.462962962962963,4.181205920656803
519,-0.05272124570147829,-0.46096096096096106,4.180721430066057
520,-0.05340456402047744,-0.4589589589589589,4.180434751856963
521,-0.0529747860413472,-0.45695695695695693,4.18033690256688
